6.4847542106075124 89.13059821877503 0
85.46052722400928 88.1795281143623 1
49.34807218700451 10.506843244310481 1
8.03885548598985 48.183338137619316 1
45.622988016973764 78.3059501500117 1
77.36081058128201 45.60644417747367 0
96.09963785363838 15.566403999278256 0
89.08962874198619 46.06653118085971 0
54.47014392386479 62.64814119740731 1
30.70534433755411 31.209569534109892 1
39.69292498538207 56.8830987805693 1
72.97796176107332 21.54465137304863 0
21.527304226603594 33.539229428112826 1
39.08918342731455 59.102858026007375 1
86.96198982657101 69.90562897161597 0
48.082900447934904 71.88077992388598 1
83.3236492800884 19.48768150940593 0
0.20203316654830994 40.00321267035436 1
42.38261348813309 15.905517128528167 0
54.29505038605217 1.8027358833574203 0
70.89605901935833 21.09994643282793 0
8.635109768222893 11.138870877743356 1
33.50916557553081 7.148248376230026 0
17.750904406111122 80.41935546033409 1
52.96031168828037 41.53320283608986 0
81.83129791720273 92.78503880131213 1
18.08136271346008 88.02329014068529 1
2.0347429251411975 9.025755985676431 1
13.414152370354692 88.77718852635996 1
51.15989130851103 63.78500369624586 1
63.245579848669195 71.15786937217946 1
44.889136849066105 88.15593640374 1
55.13269590392538 77.43198786889741 1
37.93331938092616 55.76983903448378 1
30.03281490713805 52.18181645239319 1
72.3588592506047 30.824655550155477 0
44.867747737090355 34.12013309474118 0
97.69874609919484 55.4934990062911 0
54.127608251145496 27.108241423604795 0
0.7831903926902029 69.1794409478536 1
78.97760254164426 28.087032343879713 0
99.41196166436015 74.20199949033379 0
42.26359337833355 36.64332998980746 0
83.58110600204624 46.231017131599515 0
18.992584553214563 93.1213985983535 1
15.081036032408267 79.48770681150886 1
88.29467953310348 13.402847898759507 0
73.935856357948 17.586900525030003 0
61.226336264631556 31.31581980378676 0
90.75601554913418 72.08178537865503 0
63.37654601989292 60.39697750306734 0
5.9933904543414185 44.385230607471506 1
85.21978170703969 97.17710129108377 1
11.872256691445616 11.990571257796223 1
13.368566241203938 44.8696330517233 1
44.445870584673074 56.70884803051634 1
6.416924512251654 21.607870540185715 1
28.431545357809405 44.01889508861452 1
60.21347907832886 28.036725262405625 0
0.9487166454012042 44.637067528987494 1
70.9712162327907 54.55875496704855 0
55.05101483224822 68.05214733099828 1
15.093455885434048 67.6844368997952 1
95.04863504250886 49.183625574538404 0
60.67337013488786 98.81514605395594 1
27.35122892335068 8.830998237736964 0
31.148103559008632 87.72952841344853 1
32.87338966649137 5.313753687431211 0
30.645847741166065 15.324149235433282 0
92.1465899010339 44.828559540928616 0
7.67548355698604 80.77546713338131 1
49.48486552982836 19.535297256966977 0
85.49420661450588 68.11472636597013 0
98.93170118520143 24.057662247400856 0
74.59961496160751 82.99366446323627 1
80.6467129769043 57.376465863500634 0
54.48542544136361 95.58005316262276 1
40.655201826035366 87.41887182860128 1
98.84817854290965 1.1185674805083923 0
77.12359818897609 88.43634181586313 1
31.652922339086288 0.47849279239425835 0
30.349932483989186 78.89824316393626 1
55.172649742036796 73.19756827093379 1
16.268092571154057 48.07347534302537 1
0.5612735718830253 99.0042983614337 1
26.269347840515344 90.78240583302448 1
31.367531095181 28.11352757987502 0
31.664557806989045 96.83269839856362 1
74.54765087640618 82.23547405924977 1
76.3923774852198 89.30900663380491 1
12.935317070388198 51.22138987586852 1
72.13810162480802 10.28832760503432 0
70.32230666445237 82.38289854653758 1
80.67937032107848 12.905074556325102 0
93.34906251242361 85.20812635532194 0
99.72785818558711 30.680335264018655 0
64.48829756770137 6.564487001773722 0
21.443701047679752 3.376564821956507 0
28.259244935207185 63.762519564408294 1
61.81543806736137 17.792269179654184 0
