86.47398222442608 59.86465692836313 0
94.99006944351038 70.74476871464324 0
6.3159197050298825 33.05676498560637 1
16.767720001714924 61.98210656716906 1
60.21937941140999 47.088743250182986 0
21.5482797186511 61.54046255434231 1
70.8517307844026 25.64218812977127 0
33.78221507100301 31.68093571752969 0
66.96080919553185 44.04246663043493 0
10.626332075482326 1.6748929683136682 0
55.84156369829415 76.98642353502716 1
4.687255337431795 23.08686032306042 1
15.96162124631082 32.82961434443842 1
91.21253243451443 89.10583125486468 0
6.1470367924281515 22.544002550074417 1
1.2387745153988439 20.14709211711516 1
77.45116014453626 95.75758667570211 1
19.36154303388683 55.407117543396424 1
47.94669646360086 23.470260207861948 0
92.33239479914461 18.960798177296432 0
91.81156335456762 48.43920498698012 0
72.66023950271156 96.20714376951527 1
86.69516658626092 1.0656896654666181 0
49.13176373840715 64.43700811534653 1
19.256165970573026 79.60731377276687 1
56.594257133153256 29.537258959747014 0
0.7525681735478296 36.4911275123173 1
58.137722606426266 35.08519560715635 0
36.29474855592873 27.28765470643616 0
39.87630694462856 51.872717795116344 1
29.78058528587847 16.47055664484286 0
59.05242449693813 69.30216593261889 1
0.7043941268099041 21.313648473467374 1
17.25192033145152 63.810616387963705 1
14.932504963562065 40.96371495286053 1
89.95839279796355 58.494638407123155 0
87.0242664968073 11.702123524320285 0
33.84392150637456 54.43758265980605 1
81.57144692509306 59.81157891224681 0
26.836178730500905 20.834793693590502 0
13.260727434456188 47.58385463477892 1
96.93930699384984 56.1715637507477 0
77.43223829701309 75.13351903187659 0
20.100872158968343 64.42433072919383 1
44.47892630230987 0.005722803126761988 0
59.79262695160622 72.08010265692022 1
20.676628875227465 88.50333384515561 1
2.2154012906886456 96.48405386963152 1
44.73272347392724 77.95113990650503 1
94.2799763253612 48.227934122379814 0
95.09268595395137 18.42029472455383 0
96.42136266581811 72.43061847900209 0
79.01896036922999 25.284462889086058 0
18.55803785068296 90.10876396872808 1
58.595074011935665 87.68844283257692 1
37.00753463959528 80.85924107190145 1
89.6645355322799 21.021578858897026 0
63.464534999295964 86.21228707730418 1
49.688103538182105 82.56402379125743 1
64.49113902717478 33.68753100972642 0
65.05028927277552 30.980241692835474 0
45.88231868994653 13.62157494219306 0
42.69852589647716 11.6123483049013 0
49.99059674095822 21.712750605144105 0
92.32421677778491 95.80133331887991 1
73.35073119666146 98.50591081583275 1
47.93351558341944 16.043676390479643 0
74.39035726228965 11.804071451611286 0
48.81578085522068 92.34384787964952 1
9.699693065349479 87.42212953798082 1
46.56825813717127 6.391356430075435 0
50.79236174738262 6.021658537566854 0
47.68963141008561 71.11029090194153 1
80.25248465261018 4.832766540030375 0
79.31251168003445 2.1969050685823777 0
8.078272334391068 5.414558243584278 0
17.335631379697038 25.81953903111711 1
81.45090878768363 7.779564279236428 0
84.55607042293619 20.573005104503128 0
38.749959428235584 81.70641300142417 1
12.447303936543264 34.194580349385994 1
77.12522216064622 61.2006475576606 0
34.083072573070375 76.57891741787496 1
86.69541682063178 31.20785214958641 0
24.720686561600335 76.61892707375513 1
82.03466177204487 41.28848848325099 0
38.952158297162434 92.07261094151427 1
92.27059233511706 61.04558262342981 0
7.6388827033200934 80.0898488628585 1
91.07570478736862 76.29825775553755 0
66.00686283258156 33.695816805770015 0
29.093934046387137 50.28242621610263 1
48.67706771781687 40.27170095321125 0
87.14786112015595 34.78762758884826 0
42.56215305753833 14.222103097834582 0
57.655414899725145 20.326671845657586 0
31.289430161352406 15.999821093738653 0
1.9888287682576666 14.527094506704152 1
34.4229243283529 89.27298747206939 1
36.893532134649845 18.66263318043697 0
